"sim_id","model_type","b_0_est","b_w_est","b_b_est","cov_b_w","cov_b_b","var_u0_est","var_e_est"
513,"5_blimp_omc_aux",-0.1225,0.4449,0.6997,0,1,0.6879,1.036
513,"6_blimp_rescue",-0.0673,0.4142,0.6773,1,1,0.7117,1.0091
514,"1_lmer_complete",0.0665915682478252,0.405542772344642,0.60335041246375,1,1,1.13784563173852,1.00103704258318
514,"2_blimp_complete",0.0699,0.4055,0.5942,1,1,1.1727,1.0012
514,"3_lmer_naive",-0.509884083781004,0.540530119455596,0.425189697383284,0,0,1.03755880269697,0.76959045127003
514,"4_blimp_lmc_noaux",-0.5296,0.5406,0.4233,0,0,1.0666,0.7703
514,"5_blimp_omc_aux",0.0652,0.45,0.6443,0,1,1.2082,1.0374
514,"6_blimp_rescue",0.099,0.4103,0.6353,1,1,1.2305,1.0038
515,"1_lmer_complete",-0.1640778734027,0.395792719015654,0.48976139635027,1,1,1.36907353228501,0.963311892873001
515,"2_blimp_complete",-0.17,0.3958,0.4998,1,1,1.4089,0.9637
515,"3_lmer_naive",-0.664098849198194,0.517212949495906,0.309464769450109,0,0,1.11252191842795,0.751992912572174
515,"4_blimp_lmc_noaux",-0.697,0.5172,0.3189,0,0,1.1417,0.7529
515,"5_blimp_omc_aux",-0.208,0.4276,0.5169,1,1,1.3929,0.9736
515,"6_blimp_rescue",-0.1946,0.3916,0.4482,1,1,1.4179,0.9436
516,"1_lmer_complete",0.0910609266452019,0.371142189504036,0.600909759924186,0,1,1.00847554866527,0.993289956714751
516,"2_blimp_complete",0.0878,0.3711,0.63,0,1,1.035,0.9937
516,"3_lmer_naive",-0.4697686798176,0.517593812469012,0.445996297969923,0,1,0.773604401464575,0.759470708325559
516,"4_blimp_lmc_noaux",-0.4722,0.5175,0.4441,0,1,0.7936,0.7604
516,"5_blimp_omc_aux",0.0485,0.4075,0.6703,1,1,1.0038,1.0525
516,"6_blimp_rescue",0.1188,0.3679,0.6264,1,1,1.0473,1.0241
517,"1_lmer_complete",-0.0226101903071611,0.399604581417772,0.510150888915952,1,1,1.26993714437397,1.015078642951
517,"2_blimp_complete",-0.0336,0.3997,0.5101,1,1,1.3031,1.0155
517,"3_lmer_naive",-0.527151037524361,0.554426866913295,0.378849134499712,0,0,1.05043549883749,0.749484232576815
517,"4_blimp_lmc_noaux",-0.5208,0.5551,0.3414,0,0,1.0739,0.7499
517,"5_blimp_omc_aux",-0.0689,0.4437,0.5782,0,1,1.3156,1.0124
517,"6_blimp_rescue",-0.0247,0.4133,0.5366,1,1,1.3655,0.9884
518,"1_lmer_complete",0.193845374853668,0.419194020281233,0.654825428812943,1,1,0.929455055940165,0.997103105999577
518,"2_blimp_complete",0.1863,0.4193,0.6743,1,1,0.9574,0.9977
518,"3_lmer_naive",-0.378536116155893,0.552454312666351,0.477712761361846,0,1,0.700117552570083,0.786381404567541
518,"4_blimp_lmc_noaux",-0.3844,0.5532,0.4526,0,1,0.7192,0.7873
518,"5_blimp_omc_aux",0.2069,0.4444,0.6711,1,1,0.9593,1.089
518,"6_blimp_rescue",0.2415,0.4065,0.5992,1,1,0.9986,1.0589
519,"1_lmer_complete",0.132283167267415,0.420139872495285,0.635296837096728,1,1,1.2576348540934,0.977072098118896
519,"2_blimp_complete",0.1156,0.4202,0.6405,1,1,1.2903,0.9774
519,"3_lmer_naive",-0.472578469028547,0.576453620932369,0.495183145093887,0,1,0.86492810261441,0.750442757646659
519,"4_blimp_lmc_noaux",-0.4786,0.5768,0.4581,0,1,0.8899,0.7516
519,"5_blimp_omc_aux",0.0639,0.5,0.7256,0,1,1.1729,0.9908
519,"6_blimp_rescue",0.0743,0.461,0.5939,0,1,1.2169,0.9627
520,"1_lmer_complete",0.147553895103891,0.419497380117097,0.616498713931017,1,1,1.47057657386998,1.01467218968514
520,"2_blimp_complete",0.1608,0.4195,0.6115,1,1,1.5112,1.0154
520,"3_lmer_naive",-0.502441012188383,0.554182035873986,0.441797829400264,0,1,1.06929113281202,0.755281630883206
520,"4_blimp_lmc_noaux",-0.5103,0.5541,0.4205,0,1,1.1029,0.7564
520,"5_blimp_omc_aux",0.0763,0.4714,0.6573,0,1,1.4034,1.0104
520,"6_blimp_rescue",0.0715,0.4293,0.4633,1,1,1.4167,0.9754
521,"1_lmer_complete",-0.0801066009966405,0.413711159638081,0.731130293134283,1,1,0.906645766131311,0.993629202204951
521,"2_blimp_complete",-0.0723,0.4138,0.7336,1,1,0.9325,0.9941
521,"3_lmer_naive",-0.603440881464668,0.526372715845202,0.560248358123519,0,1,0.771219055545829,0.78138473886274
521,"4_blimp_lmc_noaux",-0.5995,0.5268,0.5592,0,1,0.7943,0.7823
521,"5_blimp_omc_aux",-0.0995,0.443,0.7623,0,1,0.9339,1.0223
521,"6_blimp_rescue",-0.0573,0.4085,0.7526,1,1,0.9514,0.9965
522,"1_lmer_complete",-0.118402840436787,0.389732237978395,0.60863505320697,1,1,0.810751274477049,0.983464549048157
522,"2_blimp_complete",-0.1145,0.3898,0.6248,1,1,0.8321,0.9844
522,"3_lmer_naive",-0.66199188632596,0.513088212698225,0.447347948445201,0,0,0.640588529545994,0.749548799006049
522,"4_blimp_lmc_noaux",-0.6655,0.5134,0.4554,0,1,0.658,0.7501
522,"5_blimp_omc_aux",-0.1437,0.4218,0.6897,1,1,0.849,1.0101
522,"6_blimp_rescue",-0.0789,0.3795,0.6315,1,1,0.8778,0.9793
523,"1_lmer_complete",0.0524269754114476,0.39561294697369,0.60287836620299,1,1,0.99703914969303,0.979231963576804
523,"2_blimp_complete",0.0489,0.3954,0.6133,1,1,1.0238,0.9798
523,"3_lmer_naive",-0.460041795470506,0.530255671221902,0.46401469838672,0,1,0.878974510657803,0.756609773079553
523,"4_blimp_lmc_noaux",-0.4604,0.5303,0.4731,0,1,0.9039,0.7571
523,"5_blimp_omc_aux",0.0117,0.4348,0.6747,1,1,1.0016,0.9869
523,"6_blimp_rescue",0.056,0.4044,0.6556,1,1,1.02,0.9626
524,"1_lmer_complete",0.0301230721020483,0.408025128426407,0.556773154914017,1,1,1.00029713932511,0.980493197567765
524,"2_blimp_complete",0.0374,0.4079,0.5705,1,1,1.0268,0.9808
524,"3_lmer_naive",-0.505690447018207,0.542138853195929,0.407098431557597,0,0,0.737360442404174,0.771918430391585
524,"4_blimp_lmc_noaux",-0.5095,0.5417,0.4121,0,0,0.757,0.7724
524,"5_blimp_omc_aux",0.0035,0.4439,0.6515,1,1,1.0736,1.0562
524,"6_blimp_rescue",0.0475,0.4009,0.5476,1,1,1.0769,1.0185
525,"1_lmer_complete",-0.113599530524208,0.397213699740638,0.617008636313491,1,1,0.864626735247878,0.963516106156384
525,"2_blimp_complete",-0.1068,0.397,0.6107,1,1,0.8864,0.9645
525,"3_lmer_naive",-0.632960477541373,0.523262838990416,0.480834874533175,0,1,0.757467837441182,0.761369158761768
525,"4_blimp_lmc_noaux",-0.6272,0.5229,0.4825,0,1,0.7791,0.7618
525,"5_blimp_omc_aux",-0.1555,0.4326,0.6877,1,1,0.8818,1.0184
525,"6_blimp_rescue",-0.0929,0.3957,0.6147,1,1,0.9019,0.9917
526,"1_lmer_complete",-0.0971341932148601,0.400210678640215,0.720719057965138,1,1,0.857949389819416,1.00088923277078
526,"2_blimp_complete",-0.0992,0.4,0.7162,1,1,0.8813,1.0015
526,"3_lmer_naive",-0.64097144949019,0.545330904655916,0.532257079941975,0,1,0.676620871481169,0.774049889242004
526,"4_blimp_lmc_noaux",-0.6468,0.545,0.5295,0,1,0.6973,0.7745
526,"5_blimp_omc_aux",-0.1462,0.4574,0.7409,0,1,0.873,1.0272
526,"6_blimp_rescue",-0.0891,0.4184,0.7271,1,1,0.8933,0.9974
527,"1_lmer_complete",-0.0363235023189323,0.400988535755875,0.60433582717884,1,1,0.941888905510287,1.00944570116545
527,"2_blimp_complete",-0.033,0.4008,0.6126,1,1,0.9712,1.0099
527,"3_lmer_naive",-0.567644141414704,0.552151650128137,0.435371622737931,0,0,0.858844339601829,0.770974046452741
527,"4_blimp_lmc_noaux",-0.5731,0.552,0.4222,0,0,0.8844,0.7715
527,"5_blimp_omc_aux",-0.098,0.4605,0.6767,0,1,0.9773,1.0221
527,"6_blimp_rescue",-0.0639,0.4217,0.6255,1,1,1.0042,0.9916
528,"1_lmer_complete",-0.291388256021659,0.380480662976074,0.524261549314394,1,1,1.29440238016345,0.979748586231295
528,"2_blimp_complete",-0.2782,0.3803,0.5306,1,1,1.3276,0.9801
528,"3_lmer_naive",-0.82520995342593,0.518072624476424,0.419848801809252,0,1,1.04604983418165,0.759529161635771
528,"4_blimp_lmc_noaux",-0.8355,0.5181,0.4248,0,1,1.0824,0.7604
528,"5_blimp_omc_aux",-0.3437,0.4183,0.5877,1,1,1.3378,1.0009
528,"6_blimp_rescue",-0.3436,0.3862,0.5151,1,1,1.3538,0.9724
529,"1_lmer_complete",0.174942474899064,0.404030607348365,0.54316031924436,1,1,0.74457254420924,0.973180125997311
529,"2_blimp_complete",0.1734,0.4041,0.5515,1,1,0.7682,0.9736
529,"3_lmer_naive",-0.382098316363088,0.576259200376636,0.47457707251716,0,1,0.57280333788142,0.720142293945971
529,"4_blimp_lmc_noaux",-0.3823,0.5765,0.4636,0,1,0.5877,0.7207
529,"5_blimp_omc_aux",0.1364,0.4842,0.6683,0,1,0.7618,0.9896
529,"6_blimp_rescue",0.1744,0.4427,0.5944,0,1,0.7614,0.9577
530,"1_lmer_complete",0.141562953005428,0.412928911557535,0.706487952729572,1,1,1.18037743961729,1.01073509567005
530,"2_blimp_complete",0.1305,0.4129,0.7207,1,1,1.208,1.011
530,"3_lmer_naive",-0.488388081046907,0.533904269200366,0.516538061242817,0,1,0.787711032522149,0.798190825861652
530,"4_blimp_lmc_noaux",-0.4904,0.5337,0.524,0,1,0.8115,0.7991
530,"5_blimp_omc_aux",0.0677,0.4388,0.748,1,1,1.0718,1.0766
530,"6_blimp_rescue",0.1279,0.3939,0.6627,1,1,1.1049,1.0283
531,"1_lmer_complete",0.103296661139246,0.406518553961422,0.610530260765598,1,1,0.895051479753434,0.995538651680521
531,"2_blimp_complete",0.0948,0.4065,0.6046,1,1,0.9176,0.9957
531,"3_lmer_naive",-0.426185626041925,0.565584351264513,0.403236998799612,0,0,0.662549848097769,0.778477562089278
531,"4_blimp_lmc_noaux",-0.4261,0.5656,0.4025,0,0,0.6799,0.7794
531,"5_blimp_omc_aux",0.1361,0.4512,0.6508,0,1,0.9031,1.0798
531,"6_blimp_rescue",0.1682,0.415,0.5959,1,1,0.943,1.048
532,"1_lmer_complete",0.00746497932828378,0.375791878098459,0.508986909269513,1,1,1.06256331022331,0.995627165277294
532,"2_blimp_complete",0.0169,0.3758,0.5181,1,1,1.0951,0.9958
532,"3_lmer_naive",-0.542016791045055,0.487276213856952,0.288832349871104,0,0,0.810188783231995,0.787557756061186
532,"4_blimp_lmc_noaux",-0.5312,0.4876,0.2674,0,0,0.832,0.7878
532,"5_blimp_omc_aux",-0.0241,0.3921,0.5415,1,1,0.9494,1.0304
532,"6_blimp_rescue",-0.0109,0.3577,0.5041,0,1,0.9555,0.9945
533,"1_lmer_complete",0.013871075822141,0.384838940793177,0.438677569075607,1,1,1.00603003925677,1.00985195622226
533,"2_blimp_complete",0.0086,0.3848,0.434,1,1,1.037,1.0103
533,"3_lmer_naive",-0.54802529926529,0.524619199438797,0.300443698053322,0,0,0.809115895529739,0.766355835475724
533,"4_blimp_lmc_noaux",-0.5478,0.5244,0.2895,0,0,0.832,0.7675
533,"5_blimp_omc_aux",0.0127,0.427,0.5155,1,1,1.0138,1.0272
533,"6_blimp_rescue",-0.0204,0.3843,0.4232,1,1,1.0049,0.989
534,"1_lmer_complete",0.0401261051738372,0.400277453016033,0.567683911919524,1,1,1.08991627857128,1.02574645388541
534,"2_blimp_complete",0.0401,0.4007,0.5578,1,1,1.125,1.0263
534,"3_lmer_naive",-0.487321386979409,0.531824064865676,0.365514175579247,0,0,0.908561698666172,0.800362753343025
534,"4_blimp_lmc_noaux",-0.4798,0.5317,0.3501,0,0,0.9306,0.8009
534,"5_blimp_omc_aux",0.0276,0.4282,0.6363,1,1,1.104,1.0902
534,"6_blimp_rescue",0.0693,0.3891,0.5841,1,1,1.1222,1.054
535,"1_lmer_complete",0.101002440120006,0.406413761035217,0.759600329792865,1,1,0.904078379827456,1.01608835986144
535,"2_blimp_complete",0.0723,0.4065,0.7607,1,1,0.9278,1.0171
535,"3_lmer_naive",-0.478555501912866,0.549121002642305,0.575353086804076,0,1,0.798456342143118,0.813443110220723
535,"4_blimp_lmc_noaux",-0.4817,0.5497,0.5754,0,1,0.8264,0.8144
535,"5_blimp_omc_aux",0.0942,0.4499,0.8426,0,0,0.9613,1.0771
535,"6_blimp_rescue",0.1759,0.4152,0.8795,1,0,1.0148,1.0495
536,"1_lmer_complete",-0.220430402125217,0.387200444281515,0.445585094961761,1,1,1.13106877670351,1.02096837010371
536,"2_blimp_complete",-0.2176,0.3872,0.4315,1,1,1.1609,1.0216
536,"3_lmer_naive",-0.748746073033065,0.536181798414341,0.361457082334562,0,0,0.889677256954602,0.812257680508972
536,"4_blimp_lmc_noaux",-0.7521,0.5363,0.3653,0,0,0.914,0.813
536,"5_blimp_omc_aux",-0.2136,0.4379,0.5477,1,1,1.1253,1.0958
536,"6_blimp_rescue",-0.1843,0.3971,0.4684,1,1,1.1197,1.0591
537,"1_lmer_complete",-0.00684706692517436,0.403638965270618,0.799233109169064,1,0,1.0982108259455,1.02480785297353
537,"2_blimp_complete",-0.0068,0.4036,0.8052,1,0,1.1283,1.0255
537,"3_lmer_naive",-0.598969729892648,0.537947165827866,0.55230228405708,0,1,0.806123154404817,0.829058688215261
537,"4_blimp_lmc_noaux",-0.6265,0.5379,0.5535,0,1,0.8269,0.8301
537,"5_blimp_omc_aux",-0.0531,0.4414,0.8419,0,0,1.1049,1.0968
537,"6_blimp_rescue",0.0033,0.4056,0.8022,1,1,1.1676,1.0668
538,"1_lmer_complete",-0.00566725005606858,0.379228197989763,0.814455518564264,1,1,0.964177052704936,1.02192116466765
538,"2_blimp_complete",-0.0023,0.3794,0.8364,1,1,0.991,1.0223
538,"3_lmer_naive",-0.601193795582289,0.533277311984892,0.572947495555132,0,1,0.735843479760252,0.791584926968084
538,"4_blimp_lmc_noaux",-0.5979,0.5341,0.5651,0,1,0.7632,0.792
538,"5_blimp_omc_aux",-0.1197,0.433,0.8236,1,0,0.9299,1.0751
538,"6_blimp_rescue",-0.0056,0.3974,0.8068,1,1,0.9856,1.0457
539,"1_lmer_complete",0.0363252640432514,0.397270064188977,0.419644372368825,1,1,1.10568974908343,0.998114100816557
539,"2_blimp_complete",0.0207,0.3971,0.4369,1,1,1.1342,0.9989
539,"3_lmer_naive",-0.440236927304,0.529193091322266,0.364637525194359,0,0,0.932235906672678,0.802373089838132
539,"4_blimp_lmc_noaux",-0.4346,0.5293,0.3509,0,0,0.9547,0.8032
539,"5_blimp_omc_aux",0.0435,0.4391,0.5581,1,1,1.203,1.0528
539,"6_blimp_rescue",0.079,0.4054,0.4528,1,1,1.1994,1.0244
540,"1_lmer_complete",0.0328223075989394,0.415637617050275,0.503954944275878,1,1,0.925722002300143,1.01547859322247
540,"2_blimp_complete",0.0367,0.4154,0.4978,1,1,0.9518,1.0162
540,"3_lmer_naive",-0.500023302994437,0.552058154787488,0.375190886611467,0,0,0.795310115490772,0.773506780942278
540,"4_blimp_lmc_noaux",-0.4981,0.5521,0.3461,0,0,0.8182,0.7743
540,"5_blimp_omc_aux",0.0381,0.4397,0.6342,1,1,0.9777,1.0555
540,"6_blimp_rescue",0.0623,0.4009,0.5287,1,1,0.9908,1.0173
541,"1_lmer_complete",0.0194329173036547,0.391327332679947,0.521211926648185,1,1,1.10489356913216,1.00157121786877
541,"2_blimp_complete",0.0121,0.3912,0.5105,1,1,1.1319,1.0022
541,"3_lmer_naive",-0.461154959666541,0.522274525548935,0.410994957879448,0,0,0.90701262317877,0.800220381277774
541,"4_blimp_lmc_noaux",-0.4546,0.5219,0.4102,0,0,0.9327,0.8013
541,"5_blimp_omc_aux",0.0587,0.4241,0.6087,1,1,1.1705,1.0751
541,"6_blimp_rescue",0.0916,0.3861,0.5143,1,1,1.1739,1.041
542,"1_lmer_complete",-0.0744363717849567,0.401169527060582,0.626616106037859,1,1,0.951658476508756,1.00325729849642
542,"2_blimp_complete",-0.0895,0.4011,0.6536,1,1,0.9745,1.0039
542,"3_lmer_naive",-0.615282693556116,0.54642296337025,0.449736927324628,0,1,0.74696525580794,0.77966861080414
542,"4_blimp_lmc_noaux",-0.611,0.5462,0.4344,0,1,0.7637,0.7805
542,"5_blimp_omc_aux",-0.1248,0.4499,0.6771,0,1,0.94,1.0467
542,"6_blimp_rescue",-0.0822,0.4132,0.6217,1,1,0.9697,1.0199
543,"1_lmer_complete",-0.134194248907114,0.421808454781569,0.544674849487105,1,1,1.15426595246576,1.02835028253789
543,"2_blimp_complete",-0.1342,0.4218,0.5473,1,1,1.1842,1.0289
543,"3_lmer_naive",-0.668793622029714,0.576888406982441,0.43245612186641,0,1,0.90645525415944,0.790869769997605
543,"4_blimp_lmc_noaux",-0.667,0.5773,0.4049,0,1,0.9305,0.7917
543,"5_blimp_omc_aux",-0.1511,0.478,0.6434,0,1,1.1697,1.0726
543,"6_blimp_rescue",-0.1283,0.4426,0.572,0,1,1.1832,1.0469
544,"1_lmer_complete",0.096450690095125,0.380094939711725,0.627708787967796,1,1,1.19358775011597,1.01216487164361
544,"2_blimp_complete",0.0894,0.3802,0.6213,1,1,1.2271,1.0124
544,"3_lmer_naive",-0.493137960964204,0.510307482126057,0.492289065346702,0,1,0.923817149617357,0.789865981988428
544,"4_blimp_lmc_noaux",-0.4752,0.5105,0.4819,0,1,0.953,0.7905
544,"5_blimp_omc_aux",0.0446,0.4083,0.7232,1,1,1.1866,1.0837
544,"6_blimp_rescue",0.1187,0.3701,0.669,1,1,1.2402,1.0502
545,"1_lmer_complete",-0.0821083262327123,0.42258302563795,0.624158198672387,1,1,1.08955876776582,1.00513252581669
545,"2_blimp_complete",-0.0863,0.4225,0.6411,1,1,1.1223,1.0059
545,"3_lmer_naive",-0.618681257394984,0.574196514541224,0.496237638245761,0,1,0.835677850315539,0.777485068229989
545,"4_blimp_lmc_noaux",-0.633,0.5739,0.4978,0,1,0.8573,0.7782
545,"5_blimp_omc_aux",-0.1223,0.478,0.729,0,1,1.0905,1.0433
545,"6_blimp_rescue",-0.0842,0.442,0.685,1,1,1.122,1.0192
546,"1_lmer_complete",0.0526272989088219,0.389173678536303,0.538244248483585,1,1,0.882021520090777,1.00312829676289
546,"2_blimp_complete",0.0429,0.3889,0.554,1,1,0.909,1.0034
546,"3_lmer_naive",-0.462766258140528,0.504192404905637,0.424408786694866,0,0,0.754042114194851,0.764851714519515
546,"4_blimp_lmc_noaux",-0.4446,0.5039,0.4077,0,0,0.7765,0.7654
546,"5_blimp_omc_aux",0.0345,0.4044,0.6222,1,1,0.914,1.0224
546,"6_blimp_rescue",0.0636,0.3689,0.5593,1,1,0.9327,0.9866
547,"1_lmer_complete",0.112305003546955,0.394621254917664,0.516247086787606,1,1,1.00289570844193,0.982660643083064
547,"2_blimp_complete",0.1157,0.3944,0.5156,1,1,1.0298,0.9835
547,"3_lmer_naive",-0.437061673214044,0.556535552808046,0.409989998215155,0,0,0.766026592889477,0.726495472478362
547,"4_blimp_lmc_noaux",-0.4403,0.5561,0.4029,0,0,0.7854,0.7274
547,"5_blimp_omc_aux",0.0935,0.4453,0.5831,0,1,0.9805,1.0002
547,"6_blimp_rescue",0.1399,0.4174,0.5549,1,1,0.9996,0.9797
548,"1_lmer_complete",-0.123766903256776,0.404437729504683,0.695211482280806,1,1,1.06697707369175,0.993141446622154
548,"2_blimp_complete",-0.1231,0.4044,0.6855,1,1,1.0963,0.9937
548,"3_lmer_naive",-0.660986820450327,0.513695845496255,0.509693712599375,0,1,0.885080598635127,0.785529998204317
548,"4_blimp_lmc_noaux",-0.6578,0.5138,0.5052,0,1,0.9099,0.7864
548,"5_blimp_omc_aux",-0.1629,0.4201,0.7358,1,1,1.0644,1.0235
548,"6_blimp_rescue",-0.1332,0.3847,0.6975,1,1,1.1028,0.9913
549,"1_lmer_complete",0.0664571834745438,0.399884231048053,0.571003950558601,1,1,1.03258242534793,0.971585586737459
549,"2_blimp_complete",0.0854,0.4,0.5664,1,1,1.0589,0.9721
549,"3_lmer_naive",-0.499340621306709,0.541240989767367,0.36175957356196,0,0,0.70682680812383,0.760506262745142
549,"4_blimp_lmc_noaux",-0.4964,0.5412,0.3389,0,0,0.7291,0.7615
549,"5_blimp_omc_aux",0.0447,0.4651,0.6065,0,1,0.9621,1.0117
549,"6_blimp_rescue",0.0786,0.4218,0.5744,1,1,0.9886,0.988
550,"1_lmer_complete",0.0528572652140871,0.384528683401579,0.573306233022112,1,1,0.917908297221899,0.960478607821453
550,"2_blimp_complete",0.0652,0.3845,0.5721,1,1,0.9414,0.9606
550,"3_lmer_naive",-0.453883945243878,0.505245884423232,0.423555634041972,0,0,0.742834850735935,0.754809576837183
550,"4_blimp_lmc_noaux",-0.4556,0.5049,0.4244,0,0,0.7665,0.7556
550,"5_blimp_omc_aux",0.0382,0.3893,0.638,1,1,1.005,1.0133
550,"6_blimp_rescue",0.1021,0.3532,0.5978,0,1,1.0309,0.976
551,"1_lmer_complete",-0.0174925694946391,0.416597117149231,0.444349340271384,1,1,0.924704836247529,1.02677590416219
551,"2_blimp_complete",-0.0487,0.4168,0.4423,1,1,0.9498,1.0278
551,"3_lmer_naive",-0.506768397839437,0.553866977292195,0.312372845372738,0,0,0.808763673740057,0.799543492520781
551,"4_blimp_lmc_noaux",-0.5025,0.5535,0.3059,0,0,0.8305,0.8003
551,"5_blimp_omc_aux",0.0087,0.4606,0.495,0,1,0.9439,1.0802
551,"6_blimp_rescue",3e-04,0.4237,0.4494,1,1,0.9519,1.0543
552,"1_lmer_complete",0.0681280017179069,0.401689494963264,0.526769363583809,1,1,0.915541307966452,0.989019699090117
552,"2_blimp_complete",0.0796,0.4017,0.5255,1,1,0.9401,0.9896
552,"3_lmer_naive",-0.471525335172072,0.564633448362806,0.362241342022199,0,0,0.681512148560501,0.766618457433271
552,"4_blimp_lmc_noaux",-0.4687,0.5647,0.346,0,0,0.6949,0.7676
552,"5_blimp_omc_aux",0.0621,0.461,0.5887,0,1,0.9166,1.0632
552,"6_blimp_rescue",0.1061,0.4211,0.5229,1,1,0.9331,1.0304
553,"1_lmer_complete",-0.0902112863035204,0.380232281702921,0.662880727248852,1,1,0.943044113049092,0.991662057245981
553,"2_blimp_complete",-0.0864,0.3802,0.6571,1,1,0.9669,0.9923
553,"3_lmer_naive",-0.600753595502508,0.496155728555456,0.564559182896876,0,1,0.689669995032712,0.79766031103841
553,"4_blimp_lmc_noaux",-0.5869,0.4964,0.5732,0,1,0.7082,0.7983
553,"5_blimp_omc_aux",-0.1286,0.3984,0.7521,1,1,0.9658,1.0368
553,"6_blimp_rescue",-0.0661,0.3688,0.6709,1,1,0.9989,1.0109
554,"1_lmer_complete",-0.096594904597879,0.397998996072999,0.670157539426667,1,1,1.14132612862216,0.963708671700399
554,"2_blimp_complete",-0.094,0.3981,0.6958,1,1,1.1659,0.964
554,"3_lmer_naive",-0.620834538996368,0.520863512989565,0.522074909051151,0,1,0.867435406412901,0.769585708120018
554,"4_blimp_lmc_noaux",-0.6325,0.5211,0.5404,0,1,0.8917,0.7703
554,"5_blimp_omc_aux",-0.1458,0.4204,0.7401,1,1,1.1583,1.0076
554,"6_blimp_rescue",-0.0802,0.3851,0.699,1,1,1.2048,0.9761
555,"1_lmer_complete",0.0661095682800919,0.391951838095788,0.525747372050872,1,1,1.19109824166409,1.00519659002219
555,"2_blimp_complete",0.0625,0.3921,0.5302,1,1,1.2326,1.0058
555,"3_lmer_naive",-0.4308212366466,0.521076403700512,0.390280789770654,0,0,0.980429388708034,0.791261211884913
555,"4_blimp_lmc_noaux",-0.4249,0.5203,0.38,0,0,1.0072,0.7917
555,"5_blimp_omc_aux",0.0667,0.4143,0.604,1,1,1.2198,1.0488
555,"6_blimp_rescue",0.1257,0.3798,0.5385,1,1,1.2323,1.0162
556,"1_lmer_complete",-0.0794137493732613,0.402630175219063,0.524039305578362,1,1,0.813590291896426,0.988544731147227
556,"2_blimp_complete",-0.0827,0.4026,0.5191,1,1,0.8351,0.9898
556,"3_lmer_naive",-0.552356617871759,0.522327200958331,0.280286796920454,0,0,0.62792604462575,0.793343318239359
556,"4_blimp_lmc_noaux",-0.5591,0.5224,0.2613,0,0,0.6378,0.794
556,"5_blimp_omc_aux",-0.073,0.4341,0.5142,1,1,0.7844,1.0112
556,"6_blimp_rescue",-0.0892,0.4047,0.4676,1,1,0.7948,0.9865
557,"1_lmer_complete",-0.0964835917933154,0.388433606935519,0.584589942004452,1,1,1.03333178122585,1.01296095302983
557,"2_blimp_complete",-0.0949,0.3884,0.5851,1,1,1.064,1.0131
557,"3_lmer_naive",-0.628647814545053,0.541805667018071,0.429168893195322,0,0,0.81136681757408,0.817490841674306
557,"4_blimp_lmc_noaux",-0.6318,0.5415,0.4247,0,0,0.8351,0.8185
557,"5_blimp_omc_aux",-0.1278,0.451,0.6725,0,1,1.0866,1.0811
557,"6_blimp_rescue",-0.093,0.4104,0.6152,1,1,1.1039,1.046
558,"1_lmer_complete",-0.0408758989845763,0.390094458495733,0.608305610293498,1,1,1.24476784907714,1.00858331934347
558,"2_blimp_complete",-0.0618,0.3902,0.6263,1,1,1.2803,1.0092
558,"3_lmer_naive",-0.538975571701172,0.540718512845038,0.40973100127672,0,0,1.12229414387371,0.761574343269546
558,"4_blimp_lmc_noaux",-0.5298,0.5402,0.3902,0,0,1.1512,0.7626
558,"5_blimp_omc_aux",-0.1036,0.4403,0.6566,1,1,1.2895,1.0139
558,"6_blimp_rescue",-0.0145,0.4085,0.6059,1,1,1.3247,0.9945
559,"1_lmer_complete",-0.00506003439157907,0.381196487730857,0.763415429233833,1,1,1.02214022057006,0.98348542829561
559,"2_blimp_complete",0.0127,0.3814,0.779,1,0,1.0479,0.9841
559,"3_lmer_naive",-0.593920088776718,0.515959603824587,0.572921616679385,0,1,0.893991733321103,0.744654590825462
559,"4_blimp_lmc_noaux",-0.5887,0.5164,0.582,0,1,0.9197,0.7456
559,"5_blimp_omc_aux",-0.1138,0.4304,0.794,1,0,0.9793,0.976
559,"6_blimp_rescue",-0.0296,0.3945,0.7877,1,0,1.0322,0.9471
560,"1_lmer_complete",-0.0924829922695877,0.411539812993358,0.752149153674147,1,1,1.26622364511561,1.03953143058856
560,"2_blimp_complete",-0.0914,0.4115,0.7499,1,1,1.2967,1.0405
560,"3_lmer_naive",-0.70059568627295,0.544898762360008,0.564711290926743,0,1,1.03885313452898,0.797643790289416
560,"4_blimp_lmc_noaux",-0.7207,0.5449,0.5779,0,1,1.0685,0.7987
560,"5_blimp_omc_aux",-0.1564,0.4616,0.7795,0,1,1.31,1.065
560,"6_blimp_rescue",-0.1052,0.4191,0.7005,1,1,1.3524,1.0292
561,"1_lmer_complete",0.0610480910417906,0.402965265552008,0.674501278224837,1,1,0.811919881876912,1.03660465479533
561,"2_blimp_complete",0.0691,0.4029,0.6884,1,1,0.8352,1.0367
561,"3_lmer_naive",-0.50834917064487,0.55065685481628,0.489495734111581,0,1,0.608490691221123,0.802029848636812
561,"4_blimp_lmc_noaux",-0.5069,0.5504,0.4812,0,1,0.6272,0.8024
561,"5_blimp_omc_aux",0.0095,0.4442,0.7519,1,1,0.7669,1.0969
561,"6_blimp_rescue",0.0659,0.4025,0.685,1,1,0.7887,1.0634
