sim_id,model_type,b_0_est,b_w_est,b_b_est,cov_b_w,cov_b_b,var_u0_est,var_e_est
465,6_blimp_rescue,-0.1083,0.3554,0.5422,0,1,0.8841,0.9719
466,1_lmer_complete,0.138334963,0.400369007,0.617458662,1,1,1.331571999,0.943882465
466,2_blimp_complete,0.1212,0.4004,0.6098,1,1,1.3728,0.9441
466,3_lmer_naive,-0.37284274,0.518559355,0.451373436,0,1,1.111498052,0.768838062
466,4_blimp_lmc_noaux,-0.3834,0.5187,0.441,0,1,1.147,0.7692
466,5_blimp_omc_aux,0.1096,0.4372,0.6766,1,1,1.3718,0.9913
466,6_blimp_rescue,0.1474,0.3984,0.5979,1,1,1.3987,0.9531
467,1_lmer_complete,-0.030698076,0.396698245,0.657116656,1,1,0.900734771,0.981271971
467,2_blimp_complete,-0.0451,0.3968,0.6447,1,1,0.9275,0.9816
467,3_lmer_naive,-0.569384201,0.521990921,0.539907947,0,1,0.720587146,0.77992837
467,4_blimp_lmc_noaux,-0.5768,0.5223,0.5288,0,1,0.7432,0.7803
467,5_blimp_omc_aux,-0.0664,0.4271,0.7366,1,1,0.8911,1.0245
467,6_blimp_rescue,-0.0023,0.3926,0.7028,1,1,0.9291,0.9927
468,1_lmer_complete,0.001274863,0.372527281,0.576181965,1,1,0.944969244,0.986915985
468,2_blimp_complete,-0.0136,0.3726,0.5604,1,1,0.9708,0.9872
468,3_lmer_naive,-0.509781858,0.503173579,0.432443604,0,1,0.757345811,0.748969988
468,4_blimp_lmc_noaux,-0.5184,0.5035,0.4125,0,1,0.78,0.7494
468,5_blimp_omc_aux,-0.0423,0.3968,0.6571,1,1,0.9452,1.0089
468,6_blimp_rescue,0.0072,0.3649,0.596,1,1,0.9821,0.9824
469,1_lmer_complete,-0.086575545,0.397391629,0.642680146,1,1,0.98153639,0.966301756
469,2_blimp_complete,-0.1013,0.3975,0.6395,1,1,1.0075,0.9665
469,3_lmer_naive,-0.617586786,0.519351518,0.563501444,0,1,0.723796739,0.744173114
469,4_blimp_lmc_noaux,-0.6243,0.5197,0.5698,0,1,0.7453,0.7449
469,5_blimp_omc_aux,-0.1227,0.4167,0.7414,1,1,1.0161,0.9816
469,6_blimp_rescue,-0.0792,0.3822,0.6786,1,1,1.0659,0.9459
470,1_lmer_complete,0.067143831,0.403911231,0.65517753,1,1,0.841396776,1.019052273
470,2_blimp_complete,0.0517,0.4041,0.6516,1,1,0.8653,1.0193
470,3_lmer_naive,-0.48106753,0.530512187,0.44341678,0,0,0.733075187,0.783824542
470,4_blimp_lmc_noaux,-0.4872,0.5309,0.441,0,0,0.7551,0.7845
470,5_blimp_omc_aux,0.0288,0.4347,0.6554,1,1,0.8624,1.0465
470,6_blimp_rescue,0.066,0.3987,0.6449,1,1,0.8827,1.014
471,1_lmer_complete,0.083602351,0.382082598,0.55343723,1,1,0.903059484,1.000354821
471,2_blimp_complete,0.0684,0.3821,0.5507,1,1,0.9314,1.0006
471,3_lmer_naive,-0.428438939,0.546719745,0.410348968,0,0,0.675439014,0.768166216
471,4_blimp_lmc_noaux,-0.4334,0.5472,0.3836,0,0,0.693,0.7686
471,5_blimp_omc_aux,0.0656,0.4271,0.6311,1,1,0.8602,1.0632
471,6_blimp_rescue,0.1159,0.3945,0.5303,1,1,0.882,1.0315
472,1_lmer_complete,-0.130944436,0.397897783,0.525450095,1,1,1.096123122,0.989577262
472,2_blimp_complete,-0.148,0.398,0.5007,1,1,1.1283,0.9898
472,3_lmer_naive,-0.622419926,0.526710103,0.400568291,0,0,0.819340188,0.780238731
472,4_blimp_lmc_noaux,-0.6307,0.5273,0.3691,0,0,0.839,0.7807
472,5_blimp_omc_aux,-0.1564,0.435,0.6123,1,1,1.0941,1.0094
472,6_blimp_rescue,-0.1535,0.4024,0.5337,1,1,1.1237,0.9824
473,1_lmer_complete,0.019202542,0.394640705,0.733481389,1,1,0.886529049,1.027763406
473,2_blimp_complete,0.0052,0.3947,0.7329,1,1,0.9133,1.028
473,3_lmer_naive,-0.576402621,0.52443733,0.575175289,0,1,0.757563077,0.784203641
473,4_blimp_lmc_noaux,-0.578,0.5252,0.5752,0,1,0.7803,0.7849
473,5_blimp_omc_aux,-0.0691,0.416,0.806,1,0,0.9304,1.0552
473,6_blimp_rescue,0.0287,0.3823,0.7813,1,1,0.9976,1.0231
474,1_lmer_complete,0.07387168,0.406543453,0.584381813,1,1,1.033540809,1.025546608
474,2_blimp_complete,0.0585,0.4067,0.5716,1,1,1.0658,1.0258
474,3_lmer_naive,-0.488844866,0.532505542,0.455920882,0,1,0.744322415,0.815774989
474,4_blimp_lmc_noaux,-0.4926,0.5329,0.4383,0,0,0.7668,0.8162
474,5_blimp_omc_aux,0.0772,0.4468,0.6673,0,1,1.0629,1.0861
474,6_blimp_rescue,0.123,0.4046,0.5911,1,1,1.0808,1.0516
475,1_lmer_complete,0.168436246,0.424797126,0.681173873,1,1,1.100859425,0.97351539
475,2_blimp_complete,0.1536,0.4248,0.6855,1,1,1.1341,0.9737
475,3_lmer_naive,-0.40425486,0.559341873,0.528725593,0,1,0.911564188,0.776817506
475,4_blimp_lmc_noaux,-0.4079,0.56,0.5217,0,1,0.9383,0.7775
475,5_blimp_omc_aux,0.126,0.4677,0.7337,0,1,1.1553,1.0364
475,6_blimp_rescue,0.1745,0.4296,0.648,1,1,1.1957,1.0059
476,1_lmer_complete,0.139363175,0.397537003,0.586711635,1,1,0.833836154,1.01885453
476,2_blimp_complete,0.1257,0.3976,0.5803,1,1,0.8576,1.0191
476,3_lmer_naive,-0.430521904,0.541342882,0.41498655,0,0,0.649146172,0.756828474
476,4_blimp_lmc_noaux,-0.4405,0.5413,0.4054,0,0,0.6686,0.7573
476,5_blimp_omc_aux,0.0738,0.434,0.6457,1,1,0.8445,1.0342
476,6_blimp_rescue,0.1328,0.3924,0.5627,1,1,0.8505,0.997
477,1_lmer_complete,-0.124621277,0.409501509,0.617262307,1,1,1.250792279,0.965958798
477,2_blimp_complete,-0.1416,0.4096,0.6097,1,1,1.2859,0.9661
477,3_lmer_naive,-0.644809629,0.529082349,0.465109627,0,1,0.970116839,0.771806813
477,4_blimp_lmc_noaux,-0.6553,0.5294,0.4597,0,1,0.9979,0.7723
477,5_blimp_omc_aux,-0.1579,0.4478,0.6692,0,1,1.2411,1.0037
477,6_blimp_rescue,-0.132,0.4078,0.5948,1,1,1.2646,0.9693
478,1_lmer_complete,0.045793157,0.38584326,0.601104682,1,1,1.067729629,1.075713926
478,2_blimp_complete,0.0303,0.3859,0.5895,1,1,1.0986,1.076
478,3_lmer_naive,-0.514574939,0.547066973,0.484355296,0,1,0.835140266,0.807498669
478,4_blimp_lmc_noaux,-0.5222,0.5471,0.4912,0,1,0.859,0.8082
478,5_blimp_omc_aux,0.0181,0.4398,0.7449,1,1,1.1644,1.1224
478,6_blimp_rescue,0.0877,0.3995,0.6954,1,1,1.2132,1.089
479,1_lmer_complete,0.131604055,0.409157674,0.59521289,1,1,0.961390562,1.019754545
479,2_blimp_complete,0.1154,0.4093,0.6026,1,1,0.9901,1.02
479,3_lmer_naive,-0.436271827,0.576939002,0.441153561,0,0,0.810349165,0.783181781
479,4_blimp_lmc_noaux,-0.4502,0.577,0.4384,0,1,0.8362,0.7837
479,5_blimp_omc_aux,0.1113,0.4802,0.633,0,1,0.9533,1.0718
479,6_blimp_rescue,0.1277,0.4462,0.593,0,1,0.9739,1.0475
480,1_lmer_complete,-0.013594067,0.402638687,0.655168168,1,1,1.163362127,1.023217117
480,2_blimp_complete,-0.0307,0.4027,0.6527,1,1,1.1964,1.0235
480,3_lmer_naive,-0.575511787,0.525871154,0.520659427,0,1,0.90656179,0.809435631
480,4_blimp_lmc_noaux,-0.5873,0.5255,0.5264,0,1,0.9343,0.81
480,5_blimp_omc_aux,-0.0412,0.4337,0.7528,1,1,1.1502,1.105
480,6_blimp_rescue,0.0383,0.39,0.7056,1,1,1.1812,1.0722
481,1_lmer_complete,-0.073460197,0.377472458,0.631665262,1,1,0.767442379,1.021933039
481,2_blimp_complete,-0.0867,0.3775,0.6318,1,1,0.7903,1.0223
481,3_lmer_naive,-0.612146289,0.512319027,0.439712244,0,0,0.563878863,0.794924956
481,4_blimp_lmc_noaux,-0.6071,0.5127,0.429,0,1,0.5783,0.7958
481,5_blimp_omc_aux,-0.0925,0.3998,0.6725,1,1,0.7912,1.0625
481,6_blimp_rescue,-0.0704,0.3718,0.6056,1,1,0.8101,1.034
482,1_lmer_complete,-0.168050805,0.38998486,0.635444405,1,1,0.796839057,0.991081139
482,2_blimp_complete,-0.1811,0.3901,0.6345,1,1,0.8202,0.9913
482,3_lmer_naive,-0.729258784,0.540793113,0.435602735,0,0,0.622493916,0.76445167
482,4_blimp_lmc_noaux,-0.727,0.5409,0.4324,0,0,0.64,0.7653
482,5_blimp_omc_aux,-0.2371,0.4454,0.6694,0,1,0.745,1.0025
482,6_blimp_rescue,-0.2025,0.4108,0.6325,1,1,0.7566,0.9736
483,1_lmer_complete,-0.076454521,0.412317403,0.504431827,1,1,0.884828161,1.052500542
483,2_blimp_complete,-0.0911,0.4125,0.508,1,1,0.9114,1.0528
483,3_lmer_naive,-0.57601555,0.556368034,0.374086618,0,0,0.792400809,0.799213052
483,4_blimp_lmc_noaux,-0.5685,0.557,0.3568,0,0,0.8078,0.8
483,5_blimp_omc_aux,-0.0616,0.4403,0.5937,1,1,0.9688,1.0897
483,6_blimp_rescue,-0.0241,0.4129,0.5557,1,1,1.0377,1.0697
484,1_lmer_complete,0.062557891,0.405453299,0.582078983,1,1,0.907201683,0.98530119
484,2_blimp_complete,0.0483,0.4056,0.5604,1,1,0.9356,0.9855
484,3_lmer_naive,-0.426762115,0.533583923,0.405549299,0,0,0.777306943,0.770067333
484,4_blimp_lmc_noaux,-0.4347,0.5335,0.4154,0,0,0.8021,0.7707
484,5_blimp_omc_aux,0.0353,0.4238,0.604,1,1,0.906,1.0172
484,6_blimp_rescue,0.0695,0.3963,0.5845,1,1,0.9273,0.9931
485,1_lmer_complete,-0.089900485,0.384340501,0.625175303,1,1,1.337144097,1.003133784
485,2_blimp_complete,-0.1068,0.3844,0.6104,1,1,1.375,1.0034
485,3_lmer_naive,-0.655422706,0.525499157,0.410521296,0,0,0.975092373,0.792305192
485,4_blimp_lmc_noaux,-0.6658,0.5256,0.4165,0,1,1.0064,0.793
485,5_blimp_omc_aux,-0.1358,0.4383,0.6338,1,1,1.2527,1.0401
485,6_blimp_rescue,-0.1133,0.3973,0.5955,1,1,1.28,1.0043
486,1_lmer_complete,0.108773526,0.406721926,0.471459628,1,1,1.098790568,0.948676292
486,2_blimp_complete,0.0936,0.4068,0.4674,1,1,1.1302,0.9488
486,3_lmer_naive,-0.35378665,0.561770772,0.376052991,0,0,0.950145891,0.741360575
486,4_blimp_lmc_noaux,-0.3678,0.5621,0.3629,0,0,0.9742,0.7418
486,5_blimp_omc_aux,0.0984,0.4682,0.5383,0,1,1.1432,1.001
486,6_blimp_rescue,0.0987,0.4348,0.4413,1,1,1.1307,0.9761
487,1_lmer_complete,0.142779935,0.392123782,0.501059368,1,1,1.104797951,0.976546748
487,2_blimp_complete,0.1274,0.3922,0.4873,1,1,1.1387,0.9768
487,3_lmer_naive,-0.380512141,0.540618551,0.428257012,0,0,0.845857293,0.771655951
487,4_blimp_lmc_noaux,-0.3825,0.5413,0.4182,0,0,0.8688,0.7723
487,5_blimp_omc_aux,0.1296,0.4522,0.6076,0,1,1.1566,1.0127
487,6_blimp_rescue,0.1331,0.4226,0.5576,1,1,1.1933,0.991
488,1_lmer_complete,0.106023948,0.416167731,0.732995107,1,1,1.062300117,1.01591063
488,2_blimp_complete,0.0909,0.4162,0.7352,1,1,1.092,1.0161
488,3_lmer_naive,-0.445549981,0.567620282,0.554258445,0,1,0.833126665,0.792814769
488,4_blimp_lmc_noaux,-0.4591,0.5679,0.5438,0,1,0.8598,0.7933
488,5_blimp_omc_aux,0.0543,0.4697,0.7896,0,1,1.0572,1.0588
488,6_blimp_rescue,0.1082,0.4352,0.7138,1,1,1.0968,1.0315
489,1_lmer_complete,0.003011999,0.390999422,0.560223232,1,1,0.846300296,1.010267462
489,2_blimp_complete,-0.0112,0.3911,0.5478,1,1,0.8706,1.0105
489,3_lmer_naive,-0.532373105,0.533645757,0.371251763,0,0,0.719870806,0.8115339
489,4_blimp_lmc_noaux,-0.5382,0.534,0.3577,0,0,0.7398,0.8123
489,5_blimp_omc_aux,-0.0236,0.4522,0.6193,0,1,0.8942,1.0612
489,6_blimp_rescue,0.0071,0.4084,0.5663,1,1,0.8944,1.0227
490,1_lmer_complete,-0.057837424,0.384337527,0.596624896,1,1,1.156982912,0.969110686
490,2_blimp_complete,-0.0741,0.3844,0.5905,1,1,1.192,0.9694
490,3_lmer_naive,-0.576646915,0.503613715,0.434494701,0,0,0.894641331,0.771817517
490,4_blimp_lmc_noaux,-0.5856,0.5039,0.4291,0,0,0.9221,0.7724
490,5_blimp_omc_aux,-0.0848,0.4166,0.6101,1,1,1.1329,1.0065
490,6_blimp_rescue,-0.0625,0.3783,0.5812,1,1,1.1486,0.9753
491,1_lmer_complete,-0.019098783,0.417468869,0.66519534,1,1,1.095110502,0.98102835
491,2_blimp_complete,-0.0357,0.4176,0.6491,1,1,1.1252,0.9813
491,3_lmer_naive,-0.548254864,0.526818967,0.53480926,0,1,0.89167314,0.786174869
491,4_blimp_lmc_noaux,-0.5532,0.5273,0.5061,0,1,0.9169,0.7866
491,5_blimp_omc_aux,-0.0526,0.4341,0.743,1,1,1.0907,1.0223
491,6_blimp_rescue,-0.0279,0.4001,0.6881,1,1,1.1223,0.9934
492,1_lmer_complete,-0.164747733,0.388961542,0.571942884,1,1,1.159091197,1.009901498
492,2_blimp_complete,-0.1798,0.3891,0.5697,1,1,1.1932,1.0101
492,3_lmer_naive,-0.675549761,0.523451288,0.40438655,0,0,0.974320993,0.773014852
492,4_blimp_lmc_noaux,-0.6863,0.5233,0.4077,0,0,1.0047,0.7734
492,5_blimp_omc_aux,-0.1774,0.4106,0.6281,1,1,1.1677,1.0369
492,6_blimp_rescue,-0.1413,0.3803,0.5769,1,1,1.1921,1.0111
493,1_lmer_complete,0.054362844,0.404871868,0.512352523,1,1,1.068626662,0.996817299
493,2_blimp_complete,0.0391,0.405,0.4983,1,1,1.1025,0.9971
493,3_lmer_naive,-0.46014562,0.523142316,0.353110233,0,0,0.817020153,0.770631515
493,4_blimp_lmc_noaux,-0.4631,0.5236,0.341,0,0,0.8391,0.7713
493,5_blimp_omc_aux,0.0285,0.4345,0.5394,1,1,1.0594,1.0118
493,6_blimp_rescue,0.0409,0.3996,0.5049,1,1,1.0624,0.9883
494,1_lmer_complete,0.153222766,0.399104693,0.657632436,1,1,1.250317194,1.014521904
494,2_blimp_complete,0.1368,0.3992,0.6364,1,1,1.2882,1.0147
494,3_lmer_naive,-0.467160501,0.542196221,0.445301021,0,1,1.058778755,0.75464887
494,4_blimp_lmc_noaux,-0.4728,0.5425,0.4171,0,0,1.0893,0.7551
494,5_blimp_omc_aux,0.0671,0.4378,0.6962,1,1,1.2286,1.0178
494,6_blimp_rescue,0.1296,0.4048,0.6708,1,1,1.2803,0.9926
495,1_lmer_complete,-0.090404602,0.398348892,0.496176218,1,1,1.083437179,0.990641193
495,2_blimp_complete,-0.1055,0.3985,0.4784,1,1,1.1185,0.9909
495,3_lmer_naive,-0.57395048,0.517385303,0.287272404,0,0,0.942211858,0.795534399
495,4_blimp_lmc_noaux,-0.5673,0.5174,0.2741,0,0,0.9635,0.7964
495,5_blimp_omc_aux,-0.086,0.4427,0.5355,0,1,1.2031,1.0343
495,6_blimp_rescue,-0.0825,0.4005,0.4879,1,1,1.197,1.0015
496,1_lmer_complete,-0.020540903,0.388625995,0.766958597,1,1,0.887285623,0.988048701
496,2_blimp_complete,-0.0352,0.3888,0.7685,1,1,0.9122,0.9882
496,3_lmer_naive,-0.550969551,0.508936451,0.5197778,0,1,0.724814927,0.794677525
496,4_blimp_lmc_noaux,-0.5553,0.5093,0.5172,0,1,0.7479,0.7953
496,5_blimp_omc_aux,-0.0749,0.4078,0.799,1,0,0.8895,1.0438
496,6_blimp_rescue,0.0238,0.3739,0.794,1,1,0.9323,1.0138
497,1_lmer_complete,-0.178590298,0.387160205,0.654186321,1,1,0.900246111,0.950176124
497,2_blimp_complete,-0.1925,0.3872,0.659,1,1,0.9265,0.9504
497,3_lmer_naive,-0.685605384,0.535064678,0.522950135,0,1,0.723604413,0.734507914
497,4_blimp_lmc_noaux,-0.6943,0.5356,0.516,0,1,0.7471,0.7349
497,5_blimp_omc_aux,-0.2117,0.4386,0.7159,1,1,0.8829,0.9709
497,6_blimp_rescue,-0.17,0.4111,0.6599,1,1,0.9051,0.9491
498,1_lmer_complete,-0.184339241,0.383904208,0.579967449,1,1,0.885952293,1.020849218
498,2_blimp_complete,-0.1967,0.384,0.5771,1,1,0.9116,1.0211
498,3_lmer_naive,-0.702630195,0.517193216,0.442187934,0,1,0.653717246,0.806238433
498,4_blimp_lmc_noaux,-0.7124,0.5175,0.4331,0,0,0.6736,0.8067
498,5_blimp_omc_aux,-0.2174,0.4058,0.6361,1,1,0.8417,1.0703
498,6_blimp_rescue,-0.1548,0.3757,0.5982,1,1,0.8642,1.0461
499,1_lmer_complete,0.028056591,0.410217712,0.506164399,1,1,1.013752399,1.007130888
499,2_blimp_complete,0.0129,0.4103,0.503,1,1,1.0441,1.0074
499,3_lmer_naive,-0.476918263,0.532086289,0.348755038,0,0,0.730242176,0.805239241
499,4_blimp_lmc_noaux,-0.4822,0.5325,0.3368,0,0,0.7506,0.8058
499,5_blimp_omc_aux,0.0195,0.4415,0.5929,0,1,1.0322,1.047
499,6_blimp_rescue,0.0579,0.4088,0.5337,1,1,1.0415,1.0228
500,1_lmer_complete,0.0198175,0.40417728,0.472700708,1,1,0.798205802,1.003626302
500,2_blimp_complete,0.0067,0.4043,0.4686,1,1,0.8222,1.0038
500,3_lmer_naive,-0.486445595,0.537613095,0.247705694,0,0,0.730493532,0.766716905
500,4_blimp_lmc_noaux,-0.489,0.537,0.2424,0,0,0.7517,0.7677
500,5_blimp_omc_aux,0.057,0.4191,0.4751,1,1,0.8564,1.057
500,6_blimp_rescue,0.0117,0.3897,0.3867,1,1,0.8742,1.0284
501,1_lmer_complete,-0.065628131,0.399685827,0.582705786,1,1,1.2064796,1.021823899
501,2_blimp_complete,-0.0804,0.3998,0.5596,1,1,1.2452,1.022
501,3_lmer_naive,-0.611012302,0.550410423,0.458036082,0,1,0.993838187,0.804229089
501,4_blimp_lmc_noaux,-0.6171,0.5506,0.442,0,1,1.0263,0.8047
501,5_blimp_omc_aux,-0.0876,0.4526,0.6616,0,1,1.2317,1.0864
501,6_blimp_rescue,-0.0393,0.413,0.622,1,1,1.2476,1.0522
502,1_lmer_complete,-0.053560539,0.400639109,0.583045594,1,1,0.941757748,1.007723985
502,2_blimp_complete,-0.0672,0.4008,0.5658,1,1,0.9709,1.0079
502,3_lmer_naive,-0.566733843,0.539549107,0.406651267,0,0,0.721562639,0.794750734
502,4_blimp_lmc_noaux,-0.5654,0.5399,0.394,0,0,0.74,0.7953
502,5_blimp_omc_aux,-0.0335,0.451,0.6283,0,1,0.9387,1.0597
502,6_blimp_rescue,-0.0224,0.4143,0.5666,1,1,0.9527,1.029
503,1_lmer_complete,0.23271945,0.410257629,0.627541201,1,1,1.163275624,0.970946044
503,2_blimp_complete,0.2172,0.4104,0.6271,1,1,1.197,0.9711
503,3_lmer_naive,-0.280684362,0.546832141,0.46440236,0,1,1.010385745,0.754825224
503,4_blimp_lmc_noaux,-0.2876,0.547,0.4709,0,1,1.0384,0.7555
503,5_blimp_omc_aux,0.2134,0.4564,0.654,0,1,1.139,1.0035
503,6_blimp_rescue,0.267,0.4221,0.6439,1,1,1.1697,0.9792
504,1_lmer_complete,0.000454913,0.404787241,0.655637442,1,1,0.982263385,1.029120599
504,2_blimp_complete,-0.0141,0.405,0.6593,1,1,1.0132,1.0293
504,3_lmer_naive,-0.562627859,0.534338092,0.435879123,0,0,0.850150089,0.820356918
504,4_blimp_lmc_noaux,-0.5681,0.5351,0.4171,0,0,0.8711,0.821
504,5_blimp_omc_aux,-0.0087,0.4435,0.6765,0,1,1.0104,1.0997
504,6_blimp_rescue,0.0048,0.4035,0.6557,1,1,1.0432,1.0618
505,1_lmer_complete,-0.011483141,0.396574051,0.693744487,1,1,0.760793778,0.979492414
505,2_blimp_complete,-0.0243,0.3967,0.7002,1,1,0.7817,0.9797
505,3_lmer_naive,-0.573213437,0.545435049,0.544139719,0,1,0.54089189,0.781163064
505,4_blimp_lmc_noaux,-0.5829,0.5456,0.5444,0,1,0.5585,0.7815
505,5_blimp_omc_aux,-0.0318,0.4345,0.7508,1,1,0.7713,1.0735
505,6_blimp_rescue,0.0295,0.3928,0.6861,1,1,0.8041,1.0384
506,1_lmer_complete,-0.056935492,0.387174788,0.557305025,1,1,1.101240919,0.994694435
506,2_blimp_complete,-0.0731,0.3873,0.5505,1,1,1.1325,0.9949
506,3_lmer_naive,-0.610263015,0.50675717,0.405410914,0,0,0.873788456,0.77604878
506,4_blimp_lmc_noaux,-0.6174,0.5067,0.406,0,0,0.8999,0.7765
506,5_blimp_omc_aux,-0.0807,0.4012,0.6305,1,1,1.1036,1.0447
506,6_blimp_rescue,-0.0283,0.3617,0.5536,1,1,1.1356,1.0084
507,1_lmer_complete,-0.051370763,0.384966262,0.662829976,1,1,0.998754426,1.004813253
507,2_blimp_complete,-0.0668,0.385,0.6722,1,1,1.0315,1.005
507,3_lmer_naive,-0.598106194,0.529684728,0.472614847,0,1,0.839557528,0.812532063
507,4_blimp_lmc_noaux,-0.6032,0.53,0.471,0,1,0.8654,0.8131
507,5_blimp_omc_aux,-0.0979,0.4477,0.721,0,1,1.0414,1.067
507,6_blimp_rescue,-0.0342,0.4104,0.7056,1,1,1.0906,1.0383
508,1_lmer_complete,-0.058736813,0.393600376,0.740310801,1,1,0.992287911,0.995552745
508,2_blimp_complete,-0.0741,0.3937,0.741,1,1,1.0184,0.9958
508,3_lmer_naive,-0.645987544,0.527544363,0.547082315,0,1,0.792871685,0.764485693
508,4_blimp_lmc_noaux,-0.6526,0.5277,0.5453,0,1,0.8186,0.7648
508,5_blimp_omc_aux,-0.1458,0.4418,0.7916,1,0,0.9464,1.0045
508,6_blimp_rescue,-0.055,0.4049,0.7724,1,1,0.9856,0.9772
509,1_lmer_complete,-0.077524108,0.398092336,0.605226127,1,1,0.952701392,1.002564376
509,2_blimp_complete,-0.0926,0.3982,0.5771,1,1,0.9808,1.0028
509,3_lmer_naive,-0.599130378,0.520891241,0.454752522,0,1,0.734883489,0.779095614
509,4_blimp_lmc_noaux,-0.6044,0.5212,0.4345,0,0,0.7567,0.7795
509,5_blimp_omc_aux,-0.1441,0.4313,0.6691,1,1,0.9383,1.0086
509,6_blimp_rescue,-0.0823,0.3913,0.5837,1,1,0.9613,0.9758
510,1_lmer_complete,-0.19370435,0.413743253,0.691276184,1,1,0.975129189,1.034849965
510,2_blimp_complete,-0.2093,0.4139,0.6898,1,1,1.0031,1.0351
510,3_lmer_naive,-0.698492527,0.543972146,0.532861587,0,1,0.815447756,0.825738439
510,4_blimp_lmc_noaux,-0.7079,0.5442,0.5285,0,1,0.8395,0.8262
510,5_blimp_omc_aux,-0.2404,0.447,0.7313,0,1,0.9887,1.0798
510,6_blimp_rescue,-0.1992,0.416,0.7022,1,1,1.0218,1.0532
511,1_lmer_complete,-0.074708809,0.395350056,0.496323709,1,1,0.714570327,0.968254246
511,2_blimp_complete,-0.087,0.3955,0.4903,1,1,0.7364,0.9685
511,3_lmer_naive,-0.583408175,0.527867553,0.365538872,0,0,0.567701188,0.778443201
511,4_blimp_lmc_noaux,-0.5947,0.5274,0.3589,0,0,0.5886,0.7789
511,5_blimp_omc_aux,-0.0509,0.4449,0.5903,0,1,0.722,1.0254
511,6_blimp_rescue,-0.0588,0.4038,0.5258,1,1,0.7359,0.9941
512,1_lmer_complete,-0.074712531,0.416061693,0.559659853,1,1,0.885133249,0.962621082
512,2_blimp_complete,-0.088,0.4161,0.5647,1,1,0.9121,0.9629
512,3_lmer_naive,-0.546120957,0.5376222,0.433113415,0,0,0.828836769,0.767706618
512,4_blimp_lmc_noaux,-0.5601,0.5383,0.4087,0,0,0.8517,0.7681
512,5_blimp_omc_aux,-0.0714,0.4392,0.626,1,1,0.8974,1.0071
512,6_blimp_rescue,-0.0219,0.4117,0.6133,1,1,0.9118,0.9832
513,1_lmer_complete,-0.102408137,0.409171775,0.641955662,1,1,0.682617975,0.999253264
513,2_blimp_complete,-0.1139,0.4093,0.6345,1,1,0.7027,0.9995
513,3_lmer_naive,-0.624252486,0.537524165,0.490803366,0,1,0.486144891,0.788959264
513,4_blimp_lmc_noaux,-0.6257,0.538,0.4825,0,1,0.5013,0.7896
513,5_blimp_omc_aux,-0.1283,0.4444,0.6693,0,1,0.6684,1.0359
513,6_blimp_rescue,-0.1073,0.4148,0.6415,1,1,0.6853,1.0092
514,1_lmer_complete,0.066591568,0.405542772,0.603350412,1,1,1.137845632,1.001037043
514,2_blimp_complete,0.0522,0.4056,0.5996,1,1,1.1714,1.0013
514,3_lmer_naive,-0.513682285,0.539965997,0.388869872,0,0,1.045228722,0.779818561
514,4_blimp_lmc_noaux,-0.5283,0.5402,0.3784,0,0,1.0757,0.7803
514,5_blimp_omc_aux,0.0199,0.4524,0.6211,0,1,1.1826,1.0478
514,6_blimp_rescue,0.043,0.4128,0.5715,1,1,1.1887,1.0107
515,1_lmer_complete,-0.164077873,0.395792719,0.489761396,1,1,1.369073532,0.963311893
515,2_blimp_complete,-0.1809,0.3959,0.4777,1,1,1.409,0.9635
515,3_lmer_naive,-0.654941773,0.508479808,0.34025975,0,0,1.137481854,0.75200259
515,4_blimp_lmc_noaux,-0.6695,0.5088,0.3204,0,0,1.1667,0.7524
515,5_blimp_omc_aux,-0.1943,0.4158,0.5914,1,1,1.4173,0.9829
515,6_blimp_rescue,-0.1775,0.3778,0.4608,1,1,1.4418,0.9494
516,1_lmer_complete,0.091060927,0.37114219,0.60090976,0,1,1.008475549,0.993289957
516,2_blimp_complete,0.0751,0.3713,0.591,0,1,1.0402,0.9934
516,3_lmer_naive,-0.455227731,0.51986612,0.460744776,0,1,0.764829027,0.770322902
516,4_blimp_lmc_noaux,-0.4593,0.5204,0.4595,0,1,0.7859,0.771
516,5_blimp_omc_aux,0.0478,0.3969,0.6551,1,1,0.9795,1.0662
516,6_blimp_rescue,0.118,0.3621,0.5718,1,1,1.0043,1.0331
517,1_lmer_complete,-0.02261019,0.399604581,0.510150889,1,1,1.269937144,1.015078643
517,2_blimp_complete,-0.0408,0.3998,0.5145,1,1,1.308,1.0153
517,3_lmer_naive,-0.529644897,0.546608274,0.347332493,0,0,1.019792996,0.747860138
517,4_blimp_lmc_noaux,-0.5351,0.5471,0.338,0,0,1.0449,0.7484
517,5_blimp_omc_aux,-0.0657,0.4281,0.527,1,1,1.2827,1.0127
517,6_blimp_rescue,-0.0393,0.3983,0.5168,1,1,1.3198,0.9877
518,1_lmer_complete,0.193845375,0.41919402,0.654825429,1,1,0.929455056,0.997103106
518,2_blimp_complete,0.178,0.4193,0.6443,1,1,0.9588,0.9973
518,3_lmer_naive,-0.40441321,0.552109193,0.429894416,0,1,0.673809395,0.764183474
518,4_blimp_lmc_noaux,-0.407,0.5527,0.4205,0,1,0.6925,0.7649
518,5_blimp_omc_aux,0.1858,0.4385,0.6279,1,1,0.9273,1.0729
518,6_blimp_rescue,0.2137,0.4019,0.5418,1,1,0.9458,1.0403
519,1_lmer_complete,0.132283167,0.420139872,0.635296837,1,1,1.257634854,0.977072098
